"parentEventID","eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","month","day","institutionCode","eventTime","habitat","fieldNumber","eventRemarks","type","institutionID","datasetName","datasetID","language","rightsHolder","references","locationID","higherGeography","continent","waterBody","country","countryCode","locality","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","georeferencedBy"
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0510:E95:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","18:58:00","Zona Pelágica","SP-23-0510:E95:20","La estación de muestra fue la 95. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0511:E95:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","18:58:00","Zona Pelágica","SP-23-0511:E95:0","La estación de muestra fue la 95. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0516:E79:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","03:59:00","Zona Pelágica","SP-23-0516:E79:100","La estación de muestra fue la 79. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0518:E79:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","03:59:00","Zona Pelágica","SP-23-0518:E79:50","La estación de muestra fue la 79. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0520:E79:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","03:59:00","Zona Pelágica","SP-23-0520:E79:20","La estación de muestra fue la 79. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0521:E79:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","03:59:00","Zona Pelágica","SP-23-0521:E79:0","La estación de muestra fue la 79. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0526:E63:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0526:E63:100","La estación de muestra fue la 63. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0527:E63:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0527:E63:50","La estación de muestra fue la 63. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0529:E63:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0529:E63:20","La estación de muestra fue la 63. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0530:E63:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-30,"2023","10","30","Dirección General Marítima (DIMAR)","13:07:00","Zona Pelágica","SP-23-0530:E63:0","La estación de muestra fue la 63. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0537:E16:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0537:E16:50","La estación de muestra fue la 16. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0539:E16:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0539:E16:20","La estación de muestra fue la 16. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0540:E16:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-31,"2023","10","31","Dirección General Marítima (DIMAR)","22:55:00","Zona Pelágica","SP-23-0540:E16:0","La estación de muestra fue la 16. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-78,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0554:E45:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0554:E45:100","La estación de muestra fue la 45. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0556:E45:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0556:E45:50","La estación de muestra fue la 45. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0558:E45:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0558:E45:20","La estación de muestra fue la 45. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0559:E45:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-09,"2023","11","09","Dirección General Marítima (DIMAR)","15:15:00","Zona Pelágica","SP-23-0559:E45:0","La estación de muestra fue la 45. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0569:E61:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0569:E61:0","La estación de muestra fue la 61. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0564:E61:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0564:E61:100","La estación de muestra fue la 61. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0566:E61:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0566:E61:50","La estación de muestra fue la 61. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0568:E61:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-10,"2023","11","10","Dirección General Marítima (DIMAR)","00:17:00","Zona Pelágica","SP-23-0568:E61:20","La estación de muestra fue la 61. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0599:E77:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0599:E77:100","La estación de muestra fue la 77. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0601:E77:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0601:E77:50","La estación de muestra fue la 77. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0603:E77:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0603:E77:20","La estación de muestra fue la 77. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0604:E77:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","01:57:00","Zona Pelágica","SP-23-0604:E77:0","La estación de muestra fue la 77. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,4,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0609:E93:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0609:E93:100","La estación de muestra fue la 93. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0611:E93:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0611:E93:50","La estación de muestra fue la 93. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0613:E93:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-11-11,"2023","11","11","Dirección General Marítima (DIMAR)","14:01:00","Zona Pelágica","SP-23-0613:E93:20","La estación de muestra fue la 93. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,4,-83,"WGS84","Laura Carolina Ortiz Mieles "
